image,name,CODE,type,brand,category,unit_code,cost,price,product_details
,ผ้าโซฟา(สีแดง),0-CPL-3004-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีแดง)
,ผ้าโซฟา(สีขาว),0-CPL-3005-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีครีมเข้ม),0-CPL-3005-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีมเข้ม)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3005-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีเหลือง),0-CPL-3005-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเหลือง)
,ผ้าโซฟา(สีชมพู),0-CPL-3005-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีชมพู)
,ผ้าโซฟา(สีแดง),0-CPL-3005-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีแดง)
,ผ้าโซฟา(สีม่วงอ่อน),0-CPL-3005-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วงอ่อน)
,ผ้าโซฟา(สีกรม),0-CPL-3005-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีกรม)
,ผ้าโซฟา1.50 ม.(ลายสีเหลือง),0-CPL-3006-1A,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(ลายสีเหลือง)
,ผ้าโซฟา(สีเหลือง),0-CPL-3006-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเหลือง)
,ผ้าโซฟา1.50 ม.(ลายสีเทา),0-CPL-3006-2A,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(ลายสีเทา)
,ผ้าโซฟา1.50 ม.(ลายสีดำ),0-CPL-3006-2B,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(ลายสีดำ)
,ผ้าโซฟา(สีเทา),0-CPL-3006-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(ลายสีน้ำตาลเข้ม),0-CPL-3006-3A,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายสีน้ำตาลเข้ม)
,ผ้าโซฟา(ลายสีน้ำตาลอ่อน),0-CPL-3006-3B,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายสีน้ำตาลอ่อน)
,ผ้าโซฟา(สีน้ำตาลอ่อน),0-CPL-3006-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลอ่อน)
,ผ้าโซฟา1.50 ม.(ลายสีเขียวขี้ม้า),0-CPL-3006-4A,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(ลายสีเขียวขี้ม้า)
,ผ้าโซฟา1.50 ม.(สีเขียวขี้ม้า),0-CPL-3006-4C,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(สีเขียวขี้ม้า)
,ผ้าโซฟา(ลายสีฟ้า),0-CPL-3006-5A,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายสีฟ้า)
,ผ้าโซฟา(สีฟ้า),0-CPL-3006-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีฟ้า)
,ผ้าโซฟา(ลายสีน้ำเงิน),0-CPL-3006-6A,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายสีน้ำเงิน)
,ผ้าโซฟา(สีน้ำเงิน),0-CPL-3006-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำเงิน)
,ผ้าโซฟา(สีชมพู),0-CPL-3006-7A,standard,,CPL,pc,1,1,ผ้าโซฟา(สีชมพู)
,ผ้าโซฟา(สีชมพู),0-CPL-3006-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีชมพู)
,ผ้าโซฟา(ลายสีม่วง),0-CPL-3006-8A,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายสีม่วง)
,ผ้าโซฟา(สีม่วง),0-CPL-3006-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วง)
,ผ้าโซฟา(ลายน้ำตาลแดง),0-CPL-3006-9A,standard,,CPL,pc,1,1,ผ้าโซฟา(ลายน้ำตาลแดง)
,ผ้าโซฟา(สีน้ำตาลแดง),0-CPL-3006-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลแดง)
,ผ้าโซฟา,0-CPL-3007-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-2C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-3C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-4C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-5C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-6C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-7C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3007-8C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3008-1A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา1.50 ม.(สีครีม),0-CPL-3008-1C,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(สีครีม)
,ผ้าโซฟา,0-CPL-3008-2A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา1.50 ม.(สีเขียวขี้ม้า),0-CPL-3008-2C,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(สีเขียวขี้ม้า)
,ผ้าโซฟา,0-CPL-3008-3A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา1.50 ม.(สีน้ำตาลดำ),0-CPL-3008-3C,standard,,CPL,pc,1,1,ผ้าโซฟา1.50 ม.(สีน้ำตาลดำ)
,ผ้าโซฟา,0-CPL-3009-1A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-1B,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-2A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-2B,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-2C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-3A,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-3B,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3009-3C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-10C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-2C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-3C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-4C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-5C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา(กันลามไฟ),0-CPL-3010-5C#,standard,,CPL,pc,1,1,ผ้าโซฟา(กันลามไฟ)
,ผ้าโซฟา,0-CPL-3010-6C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-7C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-8C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3010-9C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-2C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-3C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-4C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-5C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-6C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3011-7C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา(สีแดง),0-CPL-3012-10C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีแดง)
,ผ้าโซฟา(สีเขียว),0-CPL-3012-11C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเขียว)
,ผ้าโซฟา(สีฟ้า),0-CPL-3012-12C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีฟ้า)
,ผ้าโซฟา(สีขาว),0-CPL-3012-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีเทา),0-CPL-3012-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีกาแฟ),0-CPL-3012-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีกาแฟ)
,ผ้าโซฟา(สีน้ำตาลเข้ม),0-CPL-3012-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลเข้ม)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3012-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีเขียวขีม้า),0-CPL-3012-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเขียวขีม้า)
,ผ้าโซฟา(สีม่วง),0-CPL-3012-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วง)
,ผ้าโซฟา(สีม่วงเปลือกมังคุด),0-CPL-3012-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วงเปลือกมังคุด)
,ผ้าโซฟา(สีส้ม),0-CPL-3012-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีส้ม)
,ผ้าโซฟา(สีขาว),0-CPL-3013-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3013-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีเทา),0-CPL-3013-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีน้ำตาลดำ),0-CPL-3013-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลดำ)
,ผ้าโซฟา(สีดำ),0-CPL-3013-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีดำ)
,ผ้าโซฟา(สีเขียว),0-CPL-3013-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเขียว)
,ผ้าโซฟา(สีแดง),0-CPL-3013-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีแดง)
,ผ้าโซฟา(สีม่วงเปลือกมังคุด),0-CPL-3013-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วงเปลือกมังคุด)
,ผ้าโซฟา,0-CPL-3014-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-2C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-3C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-4C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-5C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-6C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-7C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-8C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-3014-9C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา(สีเทาเข้ม),0-CPL-3015-10C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทาเข้ม)
,ผ้าโซฟา(สีเขียว),0-CPL-3015-11C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเขียว)
,ผ้าโซฟา(สีแดง),0-CPL-3015-12C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีแดง)
,ผ้าโซฟา(สีขาว),0-CPL-3015-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีครีม),0-CPL-3015-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(สีครีม),0-CPL-3015-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(สีครีมเข้ม),0-CPL-3015-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีมเข้ม)
,ผ้าโซฟา(น้ำตาล),0-CPL-3015-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(น้ำตาล)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3015-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3015-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3015-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีเทา),0-CPL-3015-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีม่วง),0-CPL-3016-10C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วง)
,ผ้าโซฟา(สีครีมอ่อน),0-CPL-3016-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีมอ่อน)
,ผ้าโซฟา(สีขาว),0-CPL-3016-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีครีม),0-CPL-3016-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(สีเทา),0-CPL-3016-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีน้ำตาลอ่อน),0-CPL-3016-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลอ่อน)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3016-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีน้ตาลแดง),0-CPL-3016-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ตาลแดง)
,ผ้าโซฟา(สีเทา),0-CPL-3016-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีน้ำตาลดำ),0-CPL-3016-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลดำ)
,ผ้าโซฟา(สีม่วง),0-CPL-3017-10C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วง)
,ผ้าโซฟา(สีครีมอ่อน),0-CPL-3017-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีมอ่อน)
,ผ้าโซฟา(สีขาว),0-CPL-3017-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีขาว)
,ผ้าโซฟา(สีครีมเข้ม),0-CPL-3017-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีมเข้ม)
,ผ้าโซฟา(สีเทา),0-CPL-3017-4C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีน้ำตาล),0-CPL-3017-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาล)
,ผ้าโซฟา(สีน้ำตาลเข้ม),0-CPL-3017-6C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลเข้ม)
,ผ้าโซฟา(สีน้ำตาลแดง),0-CPL-3017-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลแดง)
,ผ้าโซฟา(สีเทา),0-CPL-3017-8C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทา)
,ผ้าโซฟา(สีน้ำตาลดำ),0-CPL-3017-9C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีน้ำตาลดำ)
,ผ้าโซฟา(สีม่วง),0-CPL-302-12C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีม่วง)
,ผ้าโซฟา(สีเทาดำ),0-CPL-302-15C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเทาดำ)
,ผ้าโซฟา(สีครีม),0-CPL-302-1C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(สีครีม),0-CPL-302-2C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(สีเขียว),0-CPL-302-7C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีเขียว)
,ผ้าโซฟา,0-CPL-310-5C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-311-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-311-4C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-314-1C,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา(สีครีม),0-CPL-315-3C,standard,,CPL,pc,1,1,ผ้าโซฟา(สีครีม)
,ผ้าโซฟา(น้ำตาล),0-CPL-315-5C,standard,,CPL,pc,1,1,ผ้าโซฟา(น้ำตาล)
,ผ้าโซฟา(น้ำตาล)MJ-10,0-CPL-315-5C#,standard,,CPL,pc,1,1,ผ้าโซฟา(น้ำตาล)MJ-10
,ผ้าโซฟา,0-CPL-4000-1,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-2,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-3,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-4,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-5,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-6,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-7,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-8,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CPL-4000-9,standard,,CPL,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา (พิเศษ),0-CP-LEELAWADI,standard,,CP,pc,1,1,ผ้าโซฟา (พิเศษ)
,ผ้าโซฟา (พิเศษ),0-CP-LOGEND,standard,,CP,pc,1,1,ผ้าโซฟา (พิเศษ)
,ผ้ายืด,0-CP-MG#,standard,,CP,pc,1,1,ผ้ายืด
,ผ้าโซฟา,0-CP-MG218-11B,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CP-MG218-12B,standard,,CP,pc,1,1,ผ้าโซฟา
,SAMPLE MJ1988+120,0-CP-MJ1988+120,standard,,CP,pc,1,1,SAMPLE MJ1988+120
,ผ้าโซฟาสีน้ำตาล,0-CP-MJ2020-1,standard,,CP,pc,1,1,ผ้าโซฟาสีน้ำตาล
,ผ้าโซฟา สีน้ำตาลดำ,0-CP-MJ2020-2,standard,,CP,pc,1,1,ผ้าโซฟา สีน้ำตาลดำ
,ผ้าโซฟา สีกรม,0-CP-MJ2020-3,standard,,CP,pc,1,1,ผ้าโซฟา สีกรม
,ผ้าโซฟา,0-CP-MJ2020-4,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา,0-CP-MJ2021-1,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา สีน้ำตาล,0-CP-MJ2021-2,standard,,CP,pc,1,1,ผ้าโซฟา สีน้ำตาล
,ผ้าโซฟา สีเทา,0-CP-MJ2021-3,standard,,CP,pc,1,1,ผ้าโซฟา สีเทา
,ผ้าโซฟา สีน้ำตาล,0-CP-MJ2021-4,standard,,CP,pc,1,1,ผ้าโซฟา สีน้ำตาล
,ผ้าโซฟา,0-CP-MJ2021-5,standard,,CP,pc,1,1,ผ้าโซฟา
,ผ้าโซฟา สีน้ำตาลดำ,0-CP-MJ2021-6,standard,,CP,pc,1,1,ผ้าโซฟา สีน้ำตาลดำ
